	Log2SizeOE_norm	Log2SizeOE	Prediction	Residual
34662886_EFO_0004838_GCST90018731_EFO_0004838	0.4696876913655848	0.8743326731504854	0.7212433732109635	-0.25155568184537874
34226706_EFO_0004838_GCST90018951_EFO_0004838	0.5064298836497244	0.9722253640122605	0.6234548628594019	-0.11702497920967747
34662886_EFO_0004838_GCST90018951_EFO_0004838	0.4519289650949173	0.8276996486509146	0.5333475979507765	-0.08141863285585915
34226706_EFO_0004838_GCST90025990_EFO_0004838	0.5799142682180126	1.2048254131542355	0.7833815569098095	-0.20346728869179687
34662886_EFO_0004838_GCST90025990_EFO_0004838	0.5033680342927128	0.96429066605128	0.7814657345815594	-0.2780977002888466
34226706_EFO_0004838_GCST90448602_EFO_0004838	0.18677281077770974	0.0175864482695717	0.3102141951769831	-0.12344138439927338
34662886_EFO_0004838_GCST90448602_EFO_0004838	0.677893447642376	1.4786017722703828	0.647895238921136	0.02999820872124004
30206357_EFO_0004842_GCST007065_EFO_0004842	0.019595835884874464	-0.708570350861722	0.3672511676262859	-0.34765533174141144
33257650_EFO_0004842_GCST007065_EFO_0004842	0.30740967544396813	0.370152408411118	0.545309081540343	-0.23789940609637483
34226706_EFO_0004842_GCST007065_EFO_0004842	0.7568891610532762	1.6558547379109438	0.5869553238344933	0.16993383721878286
34662886_EFO_0004842_GCST007065_EFO_0004842	0.7501530924678506	1.6424366262235073	0.612418502241509	0.1377345902263416
35935937_EFO_0004842_GCST007065_EFO_0004842	0.7807715860379669	1.691905090787348	0.6066563828928551	0.17411520314511186
30206357_EFO_0004842_GCST90002302_EFO_0004842	0.03919167176974893	-0.5470959078280928	0.3530125442625722	-0.3138208724928233
33257650_EFO_0004842_GCST90002302_EFO_0004842	0.30557256582976117	0.3669167877362115	0.5466131474800171	-0.24104058165025594
34226706_EFO_0004842_GCST90002302_EFO_0004842	0.8542559706062461	1.839435952001225	0.5983245730709129	0.2559313975353332
34662886_EFO_0004842_GCST90002302_EFO_0004842	0.8260869565217391	1.775348081899756	0.6375944640282495	0.18849249249348965
35935937_EFO_0004842_GCST90002302_EFO_0004842	0.848132271892223	1.8244556293293628	0.6352973401089987	0.2128349317832242
30206357_EFO_0004842_GCST90018733_EFO_0004842	0.023882424984690752	-0.6696607992762478	0.2732292314072121	-0.24934680642252136
33257650_EFO_0004842_GCST90018733_EFO_0004842	0.30189834660134723	0.3524931918020379	0.400702232247356	-0.09880388564600878
34226706_EFO_0004842_GCST90018733_EFO_0004842	0.8536436007348438	1.83760629351981	0.7140759158585142	0.13956768487632965
34662886_EFO_0004842_GCST90018733_EFO_0004842	0.8897734231475783	1.915678171385227	0.7317958903379779	0.15797753280960047
35935937_EFO_0004842_GCST90018733_EFO_0004842	0.8120024494794856	1.7460863486983893	0.72063728979049	0.09136515968899561
30206357_EFO_0004842_GCST90018953_EFO_0004842	0.027556644213104716	-0.6387782102512978	0.35540105803270305	-0.32784441381959833
33257650_EFO_0004842_GCST90018953_EFO_0004842	0.29393753827311697	0.3367334174798576	0.4156094543072407	-0.12167191603412375
34226706_EFO_0004842_GCST90018953_EFO_0004842	0.8285364360073485	1.7815513798227325	0.6422477758769566	0.18628866013039191
34662886_EFO_0004842_GCST90018953_EFO_0004842	0.7862829148805879	1.700282341811548	0.6860954259647043	0.10018748891588358
35935937_EFO_0004842_GCST90018953_EFO_0004842	0.8242498469075321	1.7726776908856092	0.6612956515858801	0.162954195321652
30206357_EFO_0004842_GCST90025987_EFO_0004842	0.006736068585425597	-0.9862950847126868	0.3194610923832992	-0.31272502379787365
33257650_EFO_0004842_GCST90025987_EFO_0004842	0.3086344151867728	0.3718209566258276	0.4590060241924462	-0.15037160900567337
34226706_EFO_0004842_GCST90025987_EFO_0004842	0.9816289038579302	2.263654799932044	0.8456642642877559	0.13596463957017435
34662886_EFO_0004842_GCST90025987_EFO_0004842	0.9834660134721369	2.287406871251511	0.871390139722809	0.11207587374932793
35935937_EFO_0004842_GCST90025987_EFO_0004842	0.9736680955296998	2.195278907478912	0.8673123806286038	0.10635571490109597
34375979_EFO_0004992_GCST90090962_EFO_0004992	0.16840171463563994	-0.031637941792202	0.18360890207269415	-0.01520718743705421
34375979_EFO_0004994_GCST001687_EFO_0004994	0.19595835884874463	0.0463216864552907	0.19242448237174475	0.0035338764769998754
31367044_EFO_0005001_GCST90010736_EFO_0005001	0.9822412737293326	2.266730864548588	0.812352050168975	0.16988922356035752
31367044_EFO_0005001_GCST90092936_EFO_0005001	0.9210042865891	1.967532119398524	0.7560497869248042	0.16495449966429587
31367044_EFO_0005001_GCST90269565_EFO_0005001	0.9332516840171463	2.0243322043785006	0.7278473544449962	0.20540432957215016
31367044_EFO_0005001_GCST90302070_EFO_0005001	0.9761175750153093	2.2148819685554555	0.7689247793978585	0.20719279561745074
31367044_EFO_0005058_GCST90010741_EFO_0005058	0.11941212492345377	-0.2006764332686815	0.2649390855110418	-0.14552696058758802
31367044_EFO_0005058_GCST90092993_EFO_0005058	0.06919779546846296	-0.3758344815206113	0.3186627154299825	-0.24946491996151954
31367044_EFO_0005058_GCST90302120_EFO_0005058	0.17758726270667455	-0.0115427572479741	0.29290955528606477	-0.11532229257939022
34662886_EFO_0005089_GCST000891_EFO_0005089	0.5535823637477036	1.0994988705754176	0.19660286739263694	0.3569794963550667
34226706_EFO_0005090_GCST004618_EFO_0005090	0.6436007348438457	1.3832919695081438	0.5993382860099105	0.044262448833935264
34226706_EFO_0005090_GCST90002296_EFO_0005090	0.5780771586037967	1.1947104719787172	0.5810392741684459	-0.0029621155646492037
34226706_EFO_0005090_GCST90018726_EFO_0005090	0.22290263319044704	0.1336943977273966	0.3480693082112255	-0.12516667502077847
34226706_EFO_0005090_GCST90018946_EFO_0005090	0.3582363747703613	0.5489224064723277	0.5996760598364148	-0.2414396850660535
34226706_EFO_0005090_GCST90025997_EFO_0005090	0.6650336803429271	1.4418527790545688	0.3908697382930509	0.2741639420498762
34226706_EFO_0005091_GCST004625_EFO_0005091	0.8646662584200857	1.854843681953952	0.6406083974427038	0.2240578609773819
34375979_EFO_0005091_GCST004625_EFO_0005091	0.8475199020208234	1.8243587845107656	0.6137757719133105	0.23374413010751294
34662886_EFO_0005091_GCST004625_EFO_0005091	0.936313533374158	2.035682225825149	0.7402262172961511	0.1960873160780069
36138231_EFO_0005091_GCST004625_EFO_0005091	0.9314145744029412	2.014084146634927	0.6949276967474136	0.23648687765552756
37262146_EFO_0005091_GCST004625_EFO_0005091	0.9124311083894666	1.949276498246903	0.7090622360363705	0.2033688723530961
34226706_EFO_0005091_GCST90002344_EFO_0005091	0.8511941212492345	1.8305767601780056	0.6057075359471846	0.24548658530204992
34375979_EFO_0005091_GCST90002344_EFO_0005091	0.7587262706674832	1.6587224324494647	0.4094716574714912	0.349254613195992
34662886_EFO_0005091_GCST90002344_EFO_0005091	0.8879363135333742	1.910898757331833	0.6483929141040847	0.23954339942928948
36138231_EFO_0005091_GCST90002344_EFO_0005091	0.8775260257195346	1.888894390822648	0.61039261467258	0.26713341104695465
37262146_EFO_0005091_GCST90002344_EFO_0005091	0.8554807103490508	1.8412166706309308	0.6625322659479089	0.1929484444011419
34226706_EFO_0005091_GCST90018747_EFO_0005091	0.7330067360685847	1.607688597870384	0.6338864326555478	0.0991203034130369
34375979_EFO_0005091_GCST90018747_EFO_0005091	0.6607470912431108	1.4301119946704848	0.7033883269102419	-0.04264123566713107
34662886_EFO_0005091_GCST90018747_EFO_0005091	0.7672994488671158	1.670151903211271	0.7763922360032843	-0.009092787136168567
36138231_EFO_0005091_GCST90018747_EFO_0005091	0.7385180649112064	1.6169378450860457	0.5881315854472677	0.15038647946393868
37262146_EFO_0005091_GCST90018747_EFO_0005091	0.6889161053276179	1.4977856617921748	0.6444126264704755	0.04450347885714245
34226706_EFO_0005091_GCST90018967_EFO_0005091	0.8634415186772811	1.854100284062448	0.5674862049197954	0.29595531375748574
34375979_EFO_0005091_GCST90018967_EFO_0005091	0.8487446417636252	1.828662401963145	0.5401439003145947	0.3086007414490305
34662886_EFO_0005091_GCST90018967_EFO_0005091	0.9436619718309859	2.053711491256049	0.6735714763090247	0.2700904955219612
36138231_EFO_0005091_GCST90018967_EFO_0005091	0.9308022045315371	2.0067554330026334	0.633304275700761	0.2974979288307761
37262146_EFO_0005091_GCST90018967_EFO_0005091	0.8971218616044091	1.925110080772679	0.6681817808321531	0.22894008077225603
34226706_EFO_0005091_GCST90025950_EFO_0005091	0.9926515615431721	2.425198538384878	0.7986946882399363	0.19395687330323585
34375979_EFO_0005091_GCST90025950_EFO_0005091	0.9951010410287814	2.4701552064169787	0.8602503969429613	0.13485064408582004
34662886_EFO_0005091_GCST90025950_EFO_0005091	0.9993876301285977	2.5846526472348264	0.9174186034465648	0.08196902668203288
36138231_EFO_0005091_GCST90025950_EFO_0005091	0.9957134109001833	2.471283717673568	0.8397108876758295	0.15600252322435382
37262146_EFO_0005091_GCST90025950_EFO_0005091	0.9785670545009185	2.233856890946788	0.8115340497243493	0.16703300477656924
31367044_EFO_0005110_GCST90092928_EFO_0005110	0.9375382731169627	2.041219500539159	0.8881436613929328	0.049394611724029924
36809768_EFO_0005110_GCST90092928_EFO_0005110	0.8860992039191672	1.9043005792285097	0.8630230098034674	0.023076194115699833
31367044_EFO_0005110_GCST90092980_EFO_0005110	0.9240661359461114	1.9791780177493408	0.9607494759266724	-0.03668333998056095
36809768_EFO_0005110_GCST90092980_EFO_0005110	0.8273116962645438	1.7807876790032966	0.909574663428746	-0.08226296716420223
31367044_EFO_0005110_GCST90092987_EFO_0005110	0.9467238211879976	2.063067506481623	0.9585800692429742	-0.011856248054976648
36809768_EFO_0005110_GCST90092987_EFO_0005110	0.8891610532761788	1.9156294482659832	0.9137721457906747	-0.02461109251449589
31367044_EFO_0005110_GCST90269539_EFO_0005110	0.8462951622780159	1.8214552096590004	0.9237576152651987	-0.0774624529871828
36809768_EFO_0005110_GCST90269539_EFO_0005110	0.7066748315982854	1.5412823217661822	0.8069058342717127	-0.10023100267342733
31367044_EFO_0005110_GCST90302118_EFO_0005110	0.8640538885486834	1.8547111693526008	0.9306126564500623	-0.06655876790137893
36809768_EFO_0005110_GCST90302118_EFO_0005110	0.8444580526638089	1.8178261759580805	0.8858278570184244	-0.04136980435461546
34375979_EFO_0005240_GCST001966_EFO_0005240	0.1653398652786283	-0.0341053769958342	0.19542054800526248	-0.030080682726634195
34375979_EFO_0005531_GCST90018936_EFO_0005531	0.0679730557256583	-0.3810210139621688	0.19054376261923345	-0.12257070689357515
34375979_EFO_0005531_GCST90104038_EFO_0005531	0.13778322106552357	-0.1400206175472457	0.17537706987657625	-0.03759384881105268
36809768_EFO_0005680_GCST002449_EFO_0005680	0.24188609920391918	0.1843541680498825	0.36501374935926956	-0.12312765015535038
36809768_EFO_0005680_GCST003236_EFO_0005680	0.6019595835884874	1.2622756690357355	0.32515835039285956	0.2768012331956279
36809768_EFO_0005680_GCST003239_EFO_0005680	0.5707287201469687	1.1613130821916422	0.5910377364481157	-0.02030901630114701
36809768_EFO_0005680_GCST90092933_EFO_0005680	0.5774647887323944	1.1881257243958223	0.7121840558112589	-0.1347192670788645
36809768_EFO_0005680_GCST90301961_EFO_0005680	0.5676668707899571	1.1553414149455683	0.6930731355953302	-0.1254062648053731
33230300_EFO_0005763_GCST004278_EFO_0005763	0.484996938150643	0.9224474153920847	0.5167971863437336	-0.03180024819309063
33230300_EFO_0005763_GCST012377_EFO_0005763	0.1769748928352725	-0.0120606864835057	0.4907068738396442	-0.31373198100437166
33230300_EFO_0005763_GCST90018970_EFO_0005763	0.5995101041028782	1.2579008266269458	0.6013505038050443	-0.0018403997021660956
33230300_EFO_0005763_GCST90132905_EFO_0005763	0.5872627066748316	1.2238832475945312	0.5762645077487261	0.01099819892610554
33230300_EFO_0005763_GCST90310296_EFO_0005763	0.5627679118187385	1.133558431789831	0.6522103056434967	-0.08944239382475816
34375979_EFO_0005773_GCST009958_EFO_0005773	0.5248009797917942	1.0256098555520237	0.17961660393694406	0.3451843758548501
34375979_EFO_0005773_GCST90018911_EFO_0005773	0.4990814451928965	0.9601028900121344	0.2033287507967821	0.2957526943961144
34375979_EFO_0005854_GCST001310_EFO_0005854	0.15003061849357013	-0.0901038586532851	0.17445246527848812	-0.02442184678491799
34375979_EFO_0005854_GCST002550_EFO_0005854	0.034292712798530314	-0.5801837780979076	0.18608868955939567	-0.15179597676086537
34375979_EFO_0005854_GCST006409_EFO_0005854	0.6429883649724434	1.3820547321602767	0.2261428211946448	0.4168455437777986
34375979_EFO_0005854_GCST009719_EFO_0005854	0.670545009185548	1.454507675659196	0.19408380661774155	0.4764612025678065
34375979_EFO_0005917_GCST001662_EFO_0005917	0.15799142682180037	-0.0703023635439898	0.1805715059906443	-0.02258007916884394
34375979_EFO_0005917_GCST007353_EFO_0005917	0.129210042865891	-0.1690751641082293	0.18100402678365762	-0.05179398391776663
34375979_EFO_0005917_GCST90271609_EFO_0005917	0.18738518064911205	0.019790968422123	0.22996069600293595	-0.042575515353823895
34375979_EFO_0005938_GCST004719_EFO_0005938	0.33986527862829147	0.4917714093445651	0.19335444416191344	0.14651083446637803
34375979_EFO_0005952_GCST90011819_EFO_0005952	0.13962033067973056	-0.1293506582036578	0.18682713355601066	-0.047206802876280096
33230300_EFO_0006335_GCST004776_EFO_0006335	0.5333741579914268	1.0412784201340406	0.5642046141361643	-0.03083045614473745
34226706_EFO_0006335_GCST004776_EFO_0006335	0.3380281690140845	0.4861706761379392	0.3119092903684006	0.026118878645683907
34662886_EFO_0006335_GCST004776_EFO_0006335	0.5462339252908757	1.0696996222428754	0.32607537661347086	0.2201585486774048
37262146_EFO_0006335_GCST004776_EFO_0006335	0.5211267605633803	1.0136827016594934	0.586365147096227	-0.06523838653284675
33230300_EFO_0006335_GCST90132903_EFO_0006335	0.5652173913043514	1.1480907112261225	0.5998965084473499	-0.03467911714299843
34226706_EFO_0006335_GCST90132903_EFO_0006335	0.46907532149418246	0.87340466436218	0.5242456300891818	-0.05517030859499933
34662886_EFO_0006335_GCST90132903_EFO_0006335	0.4378444580526638	0.7804132554266838	0.4980076774650908	-0.06016321941242697
37262146_EFO_0006335_GCST90132903_EFO_0006335	0.5266380894060012	1.0292656282798438	0.5481944174398969	-0.021556328033895733
33230300_EFO_0006335_GCST90134634_EFO_0006335	0.25229638701775875	0.2069155052422105	0.30483587537124357	-0.05253948835348482
34226706_EFO_0006335_GCST90134634_EFO_0006335	0.24066135946111453	0.1800665662510705	0.2889951653230086	-0.04833380586189409
34662886_EFO_0006335_GCST90134634_EFO_0006335	0.33864053888548684	0.4868795811768931	0.2632161889957729	0.07542434988971392
37262146_EFO_0006335_GCST90134634_EFO_0006335	0.45744029393753827	0.8424605827569565	0.3143528926620942	0.14308740127544406
33230300_EFO_0006335_GCST90301366_EFO_0006335	0.22841396203306796	0.1448296228636554	0.2630363597780266	-0.03462239774495862
34226706_EFO_0006335_GCST90301366_EFO_0006335	0.1726883037354562	-0.0242227543797499	0.25155915742173973	-0.07887085368628352
34662886_EFO_0006335_GCST90301366_EFO_0006335	0.3453766074709124	0.5120915477216668	0.22616205623089336	0.11921455124001906
37262146_EFO_0006335_GCST90301366_EFO_0006335	0.2492345376607471	0.1949601682996044	0.2576003921313415	-0.008365854470594403
33230300_EFO_0006335_GCST90310294_EFO_0006335	0.5407225964482548	1.0609904400224313	0.6269193973453537	-0.08619680089709891
34226706_EFO_0006335_GCST90310294_EFO_0006335	0.4758113900796081	0.8788214997178014	0.5527694678635532	-0.07695807778394509
34662886_EFO_0006335_GCST90310294_EFO_0006335	0.46111451316595226	0.8503392706158706	0.5380690823722123	-0.07695456920626004
37262146_EFO_0006335_GCST90310294_EFO_0006335	0.5003061849357014	0.9610956388684578	0.5867916497748867	-0.08648546483918529
27980654_EFO_0006336_GCST001228_EFO_0006336	0.03061849357011635	-0.6171553593469015	0.22208441811967267	-0.19146592454955633
33230300_EFO_0006336_GCST001228_EFO_0006336	0.43723208818126147	0.7769346661531567	0.5577935497719619	-0.12056146159070047
34226706_EFO_0006336_GCST001228_EFO_0006336	0.41334966319657074	0.705106949089146	0.577461999139382	-0.16411233594281127
37262146_EFO_0006336_GCST001228_EFO_0006336	0.5854255970606246	1.2227173659510084	0.66538533082984	-0.07995973376921539
27980654_EFO_0006336_GCST012378_EFO_0006336	0.013472137170851195	-0.8317500978901994	0.22412353548000724	-0.21065139830915605
33230300_EFO_0006336_GCST012378_EFO_0006336	0.3012859767299449	0.350846472617055	0.499417948956044	-0.19813197222609913
34226706_EFO_0006336_GCST012378_EFO_0006336	0.05695039804041604	-0.4340523176525989	0.23343345151454448	-0.17648305347412843
37262146_EFO_0006336_GCST012378_EFO_0006336	0.05878750765462339	-0.4270662021116564	0.2728673617800904	-0.214079854125467
27980654_EFO_0006336_GCST90018952_EFO_0006336	0.1837109614206981	0.0051123118123819	0.2994033201371389	-0.11569235871644079
33230300_EFO_0006336_GCST90018952_EFO_0006336	0.5860379669320269	1.2236632017981552	0.610300882027367	-0.024262915095340065
34226706_EFO_0006336_GCST90018952_EFO_0006336	0.4304960195958359	0.7591830207945539	0.5215276880786173	-0.09103166848278138
37262146_EFO_0006336_GCST90018952_EFO_0006336	0.47274954072259645	0.8755623764598652	0.4674819665656426	0.005267574156953836
27980654_EFO_0006336_GCST90132904_EFO_0006336	0.19902020820575628	0.050075598566798	0.3357254919727428	-0.13670528376698654
33230300_EFO_0006336_GCST90132904_EFO_0006336	0.5388854868340478	1.0567474224763576	0.6151567051117511	-0.07627121827770333
34226706_EFO_0006336_GCST90132904_EFO_0006336	0.33190447030006126	0.4624939389030791	0.49483071658666333	-0.16292624628660207
37262146_EFO_0006336_GCST90132904_EFO_0006336	0.40293937538273106	0.6785983470337902	0.5236971633163574	-0.12075778793362635
27980654_EFO_0006336_GCST90310295_EFO_0006336	0.21004286589099816	0.092555515835578	0.3731998697336276	-0.16315700384262946
33230300_EFO_0006336_GCST90310295_EFO_0006336	0.5597060624617269	1.1276492694214448	0.6523807481235375	-0.09267468566181059
34226706_EFO_0006336_GCST90310295_EFO_0006336	0.38456827924066134	0.6203750916421925	0.5316583620980966	-0.14709008285743524
37262146_EFO_0006336_GCST90310295_EFO_0006336	0.4543784445805273	0.8352541508469171	0.5653294949771241	-0.11095105039659686
34375979_EFO_0006788_GCST002696_EFO_0006788	0.18922229026331905	0.0210645990454753	0.19792343575347493	-0.008701145490155882
34375979_EFO_0006788_GCST90446654_EFO_0006788	0.16901408450704225	-0.0314222130366004	0.18741190273322	-0.018397818226177753
34375979_EFO_0006788_GCST90451691_EFO_0006788	0.17085119412124924	-0.0267225066056375	0.1955712069033092	-0.024720012782059958
34375979_EFO_0006803_GCST90271348_EFO_0006803	0.02510716472749541	-0.664441777328061	0.1401271655028859	-0.11502000077539049
34375979_EFO_0006812_GCST010571_EFO_0006812	0.2541334966319657	0.2143580937779325	0.31130966192253917	-0.057176165290573455
34375979_EFO_0006812_GCST90454273_EFO_0006812	0.3000612369871403	0.3488588859150504	0.2820261445509407	0.018035092436199607
28089252_EFO_0006925_GCST003127_EFO_0006925	0.8750765462339253	1.8793711311232937	0.4659229719092636	0.4091535743246617
34375979_EFO_0006925_GCST003127_EFO_0006925	0.9357011635027557	2.029388590087528	0.819489831510289	0.1162113319924667
36088354_EFO_0006925_GCST003127_EFO_0006925	0.8903857930189834	1.9167482630715893	0.7204701027854132	0.16991569023357012
28089252_EFO_0006925_GCST004398_EFO_0006925	0.9975505205143907	2.504193094211695	0.9051939957774455	0.09235652473694522
34375979_EFO_0006925_GCST004398_EFO_0006925	0.9920391916717698	2.418168232699431	0.9040990905355073	0.0879401011362625
36088354_EFO_0006925_GCST004398_EFO_0006925	0.9914268218003675	2.3769998770349376	0.8466030502086811	0.14482377159168636
28089252_EFO_0006925_GCST012232_EFO_0006925	0.769748928352725	1.6745110279560276	0.43581257716571553	0.3339363511870095
34375979_EFO_0006925_GCST012232_EFO_0006925	0.9614206981016534	2.124812225048672	0.6951268032610726	0.26629389484058086
36088354_EFO_0006925_GCST012232_EFO_0006925	0.8683404776484998	1.8633284249737008	0.641243864432675	0.22709661321582475
28089252_EFO_0006925_GCST90019513_EFO_0006925	0.9491733006736068	2.076549861912889	0.8377690257110826	0.11140427496252425
34375979_EFO_0006925_GCST90019513_EFO_0006925	0.9969381506429884	2.4895880155072474	0.8955437394430923	0.10139441119989612
36088354_EFO_0006925_GCST90019513_EFO_0006925	0.998162890385793	2.5413302704243903	0.867278721050614	0.130884169335179
28089252_EFO_0006925_GCST90025993_EFO_0006925	0.9234537660747091	1.9727438961142807	0.4396231817300065	0.4838305843447026
34375979_EFO_0006925_GCST90025993_EFO_0006925	0.9522351500306185	2.087242587629391	0.8305661602933304	0.12166898973728812
36088354_EFO_0006925_GCST90025993_EFO_0006925	0.9087568891610533	1.9437644304022657	0.7204319222511795	0.18832496690987388
34375979_EFO_0006927_GCST009734_EFO_0006927	0.19779546846295162	0.0493778939333705	0.1969422411290656	0.0008532273338860141
34662886_EFO_0006941_GCST005829_EFO_0006941	0.45927740355174523	0.8455048007954629	0.3884724344884563	0.07080496906328893
37262146_EFO_0006941_GCST005829_EFO_0006941	0.27985303123086347	0.2935613551835069	0.37737061161415747	-0.097517580383294
37301943_EFO_0006941_GCST005829_EFO_0006941	0.39069197795468463	0.6338623083013122	0.3375745382279083	0.05311743972677635
34662886_EFO_0006941_GCST005830_EFO_0006941	0.44580526638089407	0.809812867287998	0.3733959920024289	0.07240927437846517
37262146_EFO_0006941_GCST005830_EFO_0006941	0.3251684017146356	0.4382734771879415	0.35697477961102664	-0.031806377896391014
37301943_EFO_0006941_GCST005830_EFO_0006941	0.4053888548683405	0.6857388695149816	0.33602596535699697	0.0693628895113435
34662886_EFO_0006941_GCST90007526_EFO_0006941	0.13043478260869565	-0.1626487269970555	0.3814436823353668	-0.2510088997266712
37262146_EFO_0006941_GCST90007526_EFO_0006941	0.23759951010410288	0.1663594345342825	0.3734805302095845	-0.13588102010548161
37301943_EFO_0006941_GCST90007526_EFO_0006941	0.14513165952235174	-0.108307610309723	0.31720894940326305	-0.1720772898809113
34662886_EFO_0006941_GCST90007527_EFO_0006941	0.08940600122473974	-0.2885630080700999	0.32986084433758034	-0.2404548431128406
37262146_EFO_0006941_GCST90007527_EFO_0006941	0.258420085731782	0.2247229681592897	0.3374716061025554	-0.0790515203707734
37301943_EFO_0006941_GCST90007527_EFO_0006941	0.14451928965094918	-0.1110313123887438	0.283156344097351	-0.13863705444640184
34662886_EFO_0006941_GCST90258643_EFO_0006941	0.2596448254745866	0.2294683551743589	0.35994087835819305	-0.10029605288360643
37262146_EFO_0006941_GCST90258643_EFO_0006941	0.4219228413962033	0.7308043540887992	0.3613609227979415	0.060561918598261766
37301943_EFO_0006941_GCST90258643_EFO_0006941	0.26638089406001225	0.2500589278664291	0.31555617368786243	-0.04917527962785018
34375979_EFO_0007167_GCST011354_EFO_0007167	0.39314145744029394	0.6425226813789087	0.22796760669836935	0.1651738507419246
34375979_EFO_0007204_GCST004999_EFO_0007204	0.16044090630740968	-0.0459582883264198	0.24710079517430245	-0.08665988886689277
34375979_EFO_0007326_GCST005002_EFO_0007326	0.0202082057562768	-0.6902130155220305	0.21882949517153166	-0.19862128941525486
34375979_EFO_0007429_GCST90269781_EFO_0007429	0.15554194733619106	-0.0766694241269312	0.24660268989823714	-0.09106074256204608
34375979_EFO_0007490_GCST90018922_EFO_0007490	0.11206368646662584	-0.2156596909469441	0.16552068746092924	-0.053457000994303394
34662886_EFO_0007777_GCST009129_EFO_0007777	0.3263931414574403	0.4414170756822418	0.43704617039267385	-0.11065302893523354
34662886_EFO_0007778_GCST003255_EFO_0007778	0.6766687078995713	1.4733139508900854	0.8345135906347112	-0.15784488273513986
34662886_EFO_0007778_GCST007718_EFO_0007778	0.7183098591549296	1.5715006932233342	0.8774704754318678	-0.15916061627693823
34662886_EFO_0007778_GCST008790_EFO_0007778	0.7158603796693203	1.5658124113430232	0.7565624052962332	-0.04070202562691294
34662886_EFO_0007778_GCST009640_EFO_0007778	0.6484996938150643	1.395153019916701	0.7811381853939094	-0.1326384915788451
34662886_EFO_0007778_GCST010736_EFO_0007778	0.3625229638701776	0.5599763041749463	0.4767647374929303	-0.11424177362275273
34226706_EFO_0007788_GCST008159_EFO_0007788	0.19412124923453766	0.0403965388054014	0.2734691191185252	-0.07934786988398751
34226706_EFO_0007788_GCST008733_EFO_0007788	0.2578077158603797	0.2220936416536096	0.2998745653393357	-0.042066849478956
34226706_EFO_0007788_GCST008994_EFO_0007788	0.4580526638089406	0.8432277622959579	0.5524621167385944	-0.09440945292965375
34226706_EFO_0007788_GCST90025996_EFO_0007788	0.9430496019595836	2.0531006402068672	0.7659179127832751	0.1771316891763085
34226706_EFO_0007788_GCST90131908_EFO_0007788	0.2449479485609308	0.1908774546037539	0.2937895134573516	-0.0488415648964208
34662886_EFO_0007800_GCST004210_EFO_0007800	0.29577464788732394	0.3385551288757005	0.30129216385371727	-0.005517515966393327
37262146_EFO_0007800_GCST004210_EFO_0007800	0.35272504592774034	0.5411466458999459	0.3223725131289669	0.030352532798773424
34662886_EFO_0007800_GCST007064_EFO_0007800	0.33741579914268216	0.4802252324807959	0.2960646715531081	0.041351127589574044
37262146_EFO_0007800_GCST007064_EFO_0007800	0.4243723208818126	0.7401142972045589	0.5299078133146445	-0.10553549243283195
34662886_EFO_0007800_GCST90020232_EFO_0007800	0.3680342927127985	0.5710191628283688	0.3226150017502517	0.04541929096254682
37262146_EFO_0007800_GCST90020232_EFO_0007800	0.3123086344151868	0.3899288819719226	0.4748489422639256	-0.1625403078487388
34662886_EFO_0007800_GCST90103752_EFO_0007800	0.34109001837109615	0.501459255593546	0.26632558405506523	0.07476443431603091
37262146_EFO_0007800_GCST90103752_EFO_0007800	0.22780159216166562	0.14442263872278	0.2774365062619355	-0.04963491410026988
34662886_EFO_0007800_GCST90239605_EFO_0007800	0.419473361910594	0.7256947137981213	0.2785252001124265	0.1409481617981675
37262146_EFO_0007800_GCST90239605_EFO_0007800	0.3643600734843846	0.5645317452091916	0.28123427242027954	0.08312580106410505
31992710_EFO_0007805_GCST010242_EFO_0007805	0.7311696264543798	1.6065846328817888	0.6373623505719421	0.09380727588243765
34375979_EFO_0007805_GCST010242_EFO_0007805	0.8248622167789348	1.7738543819090369	0.7114938313663597	0.1133683854125751
34662886_EFO_0007805_GCST010242_EFO_0007805	0.799755052051439	1.7221342427651205	0.697947219615919	0.10180783243552005
36088354_EFO_0007805_GCST010242_EFO_0007805	0.73423147581139	1.611596899156657	0.615112576549688	0.11911889926170205
37262146_EFO_0007805_GCST010242_EFO_0007805	0.775260257195346	1.68202753066447	0.7157374014002154	0.059522855795130614
31992710_EFO_0007805_GCST90025956_EFO_0007805	0.969993876301286	2.1680189693354426	0.9609746704344527	0.009019205866833246
34375979_EFO_0007805_GCST90025956_EFO_0007805	0.9938763012859775	2.461408739098368	1.0156588693103057	-0.02178256802432821
34662886_EFO_0007805_GCST90025956_EFO_0007805	0.9963257807715854	2.474826598996405	0.9839091696189928	0.012416611152592627
36088354_EFO_0007805_GCST90025956_EFO_0007805	0.9742804654011022	2.200291573698769	0.9455172226882114	0.02876324271289088
37262146_EFO_0007805_GCST90025956_EFO_0007805	0.9859154929577465	2.3265788789573167	0.9711195525140651	0.014795940443681377
31992710_EFO_0007805_GCST90134519_EFO_0007805	0.6509491733006736	1.4011679304930946	0.6634600787985963	-0.012510905497922664
34375979_EFO_0007805_GCST90134519_EFO_0007805	0.7176974892835273	1.5714093045686015	0.7321307928132715	-0.014433303529744257
34662886_EFO_0007805_GCST90134519_EFO_0007805	0.6962645437844458	1.5147383259454887	0.7401706257878315	-0.04390608200338575
