Entrez	PhyloP_mean	PhyloP_median	CDS_Length
57126	-0.1514091288595346	0.0455	867
57127	0.5969934045025417	1.026	1377
57128	0.6851525238590821	1.0882	259
57129	0.624746890934721	1.0366666666666668	623
57130	0.675181935262075	1.049	3438
57132	0.891742	1.137	600
57134	0.7687226554956866	1.1283333333333332	1484
57135	0.5713871947753195	0.84875	1636
57136	0.6506881486810551	1.025	1251
57139	0.4854187010241532	0.9575	2142
57140	0.6804222626262626	1.026	2178
57142	0.7490729846117695	1.068	2290
57143	0.6998357952797867	1.138	1470
57144	0.7552141601851852	1.138	2160
57146	0.4751409317184607	0.309	457
57147	0.6901608284091286	1.026	2175
57148	0.9631615985306	1.138	4482
57149	0.8150717439024389	1.138	302
57150	0.684968773283859	1.1156	281
57151	0.5007004541387025	0.995	447
57152	0.29670175	0.2095	312
57153	0.6581456446966195	1.049	2124
57154	0.771885900507519	1.134	2235
57156	0.5984981945477075	1.026	2421
57157	0.8931001037497689	1.138	1884
57158	0.7261358560295036	0.987	1240
57159	0.7354436684264269	1.101	1140
57161	0.7302716251147067	1.055	1348
57162	0.9599684566428004	1.138	1257
57165	0.489702	0.932	1320
57167	0.5489361121078354	1.026	1948
57168	0.7317284504504504	1.026	1110
57169	0.6966244720017242	1.0336666666666667	5109
57171	0.8550125447869525	1.138	652
57172	0.7422912202486743	1.138	1335
57175	0.6650253656178137	1.026	1263
57176	0.5576373438828517	0.943	3106
57178	0.8601976320224718	1.082	3204
57179	0.6530933009006602	0.964	726
57180	0.8497021891868818	1.135	1099
57181	0.795666702323718	1.055	2496
57182	0.6867233143488006	1.026	4021
57184	0.6991811657698522	1.0599999999999998	511
57185	0.7037432756627939	1.138	996
57186	0.751007460690146	1.138	5622
57187	0.971406205906204	1.138	3811
57188	0.6222347845723608	1.026	5062
57189	0.8131196226325758	1.138	1212
57190	0.6588682269176037	1.026	1682
57191	-0.585307	-0.099	1062
57192	0.6790167332185887	1.061	1743
57194	0.5142974270722273	1.0123333333333333	2575
57198	0.8169562523805245	1.138	3009
57205	0.5995797112721692	1.072	2944
57209	0.6401501503233342	1.026	913
57210	0.5418144474310219	1.026	2326
57211	0.6093392205849246	1.026	3667
57213	0.9001728252157897	1.1364999999999998	532
57214	0.6286609598629467	1.0	4086
57215	0.741975	1.026	945
57216	0.835192906234456	1.055	1638
57217	0.7002191639811687	1.026	2567
57221	0.6576379126109579	1.026	6534
57222	0.7259550358374278	0.9304	700
57223	0.937563181683082	1.138	2433
57224	0.445178169249833	0.2425	4827
57226	0.5908560870618338	0.829	254
57228	0.6501983925341455	1.0196666666666665	232
57231	0.887729367199981	1.138	2662
57232	0.4573038422011988	0.8230000000000001	1530
57282	0.9307287246094782	1.138	3282
57289	-0.3165522407932011	-0.321	353
57325	0.7983401802619834	1.138	2310
57326	0.399330809796327	0.6966666666666667	1751
57332	0.7230656820512821	1.026	1170
57333	0.6969411671732523	1.025	987
57335	0.7051590104244584	1.0707	801
57336	0.7842494426946631	1.138	2286
57337	0.6793191047761306	1.0435	2583
57338	0.6745737761459725	1.04	2247
57343	0.5084123598385845	0.877	1983
57348	0.693338903109851	1.026	1364
57369	0.8903744627329191	1.138	966
57379	0.7113255248248886	1.026	510
57380	0.6589465779114339	1.1335	1270
57381	0.7907819347104932	1.138	591
57393	0.6791844367039923	1.026	591
57396	0.8085445988934994	1.138	805
57402	0.7010351809523809	1.082	315
57403	0.9246000666666668	1.138	585
57404	0.7244009764696531	1.1044999999999998	1401
57405	0.6875879940740741	1.138	675
57406	0.7760067771203155	1.138	1014
57407	0.5505230766666667	1.026	900
57408	0.4499691781417255	0.274	924
57409	0.7161864576496366	1.0087000000000002	679
57410	0.6543060749998847	1.026	2306
57412	0.588231234929078	0.962	1128
57413	0.4276977293092686	0.2755	922
57414	0.5540414195069581	0.9726666666666668	813
57415	0.7185919095607234	1.026	387
57418	0.5318876018391258	1.022	1264
57419	0.7920733793281654	1.138	1935
57446	0.7840119353876304	1.12	1057
57447	0.8341047415077021	1.138	1067
57448	0.870855323354259	1.138	14537
57449	0.6060336898670176	1.026	3027
57451	0.8114169767122322	1.138	7751
57452	0.7739110806561015	1.138	1661
57453	0.8290204839367139	1.138	6094
57455	0.4376262716636718	0.8885	2629
57456	0.6691632408602151	1.071	465
57458	0.6401270357973036	0.998	1387
57459	0.900854192917254	1.138	1766
57460	0.79071973592233	1.101	1545
57461	0.7164100938590395	0.996	847
57462	0.6499699999999999	1.026	2145
57463	0.804992	1.138	1482
57464	0.8336152861223534	1.138	2391
57465	0.6318966799896855	1.12	1668
57466	0.8339573488635205	1.1273333333333333	3407
57467	0.6649359577557755	0.999	1515
57468	0.7209120059347807	0.9837142857142857	1356
57469	0.161877	0.104	1908
57470	0.5207763047945205	1.025	1752
57471	0.3951705365719695	0.6439999999999999	685
57472	0.9503015722819596	1.138	1674
57473	0.5713151978350131	1.022	2679
57474	0.2844389647798742	0.714	1590
57475	0.6237436288156288	1.026	4095
57476	0.8157206571353275	1.1156	1789
57477	0.6319136837004525	1.026	4366
57478	0.6766130582983807	1.026	2998
57479	0.6202576146293568	0.985	6111
57480	0.4676201524771524	0.314	4158
57481	0.1203720579737769	0.114	4866
57482	0.3592189311025737	0.148	3696
57484	0.819613982442205	1.081	1086
57486	0.8330029606015192	1.138	1959
57488	0.6481066030511679	1.026	2607
57489	0.6156995121327329	0.935125	1612
57491	0.2318464212520252	0.475875	1116
57492	0.7643813165037396	1.0596666666666668	5463
57493	0.3479708814993623	0.202	4296
57494	0.9219447061814156	1.1349999999999998	1101
57495	0.7695894790590936	1.138	5229
57496	0.7122049362378657	1.0708	2369
57497	0.7286963670886076	1.134	2370
57498	0.7792738319753909	1.138	4279
57501	0.2822922962476477	0.209	1660
57502	0.5412753280040283	0.97	2463
57504	0.8703847535052202	1.138	1621
57505	0.611025967545639	1.026	2958
57506	0.191652930026186	0.126	1411
57507	0.8336041833134089	1.13125	3420
57508	0.8872986530282427	1.136	2949
57509	0.5176071046234393	0.6733333333333333	2244
57510	0.8183981195020748	1.134	3615
57511	0.5885278379147639	0.7906666666666666	1336
57512	0.7017753389973325	1.026	3529
57513	0.655756768966476	1.062	2648
57514	0.6158197093425606	1.026	4335
57515	0.860084338472834	1.138	1362
57519	0.3480990843083032	0.18	14103
57520	0.7107766141613756	1.138	4724
57521	0.6892073627827344	1.1355	3186
57522	0.7837914492997048	1.138	3223
57523	0.5764813549236439	1.026	5697
57524	0.5830071587523278	1.01	4296
57526	0.8055252244986421	1.138	3352
57528	0.878015909090909	1.138	1287
57529	0.469271062634989	0.29	4167
57530	0.6843952599667773	1.026	3612
57531	0.931358408659446	1.138	2407
57532	1.0094007675580254	1.138	1225
57533	0.7816685002643722	1.1276	1573
57534	0.9129814597815292	1.138	3021
57535	0.7169871378867378	1.026	2911
57536	0.5704052270217514	0.4660999999999999	1035
57537	0.5666664298850574	1.026	3480
57538	0.431118804806565	0.245	5118
57539	0.7596424829058902	1.063	3529
57540	0.6266077234810983	1.025	2493
57541	0.7157790697483108	1.026	1544
57542	0.6872613860342556	1.01	1518
57544	0.6103601008878127	1.008	2478
57545	0.4568718976332314	0.6009166666666667	2493
57546	0.664538	1.026	1590
57547	0.6009835408006159	0.952	2598
57549	0.6760031446017047	1.022	3516
57551	0.9894494581827756	1.148	2784
57552	0.5772971691969001	1.026	1134
57553	0.7274174820498935	1.1156	3582
57554	0.8357504998734657	1.11	3084
57555	0.8230195713716109	1.038	2508
57556	0.8197442464410333	1.1308	2386
57558	0.5978389648811921	1.01	2356
57559	0.7028265629131019	1.098	1336
57560	0.8601375794914401	1.138	2060
57561	0.97786037188755	1.138	1245
57562	0.4752878211091234	0.2285	3354
57563	0.7924114439453768	1.05325	1668
57565	0.8958909168781666	1.097	1527
57567	0.739505	1.101	1749
57568	0.6869285657389277	1.034	4763
57569	0.6511004204674745	1.026	3327
57570	0.7085922209150326	1.138	1530
57571	0.6092676134169157	1.018	2741
57572	0.6105756576302208	1.026	6196
57573	0.6691320800224229	1.006	1312
57574	0.8097040762368207	1.138	1233
57575	0.8233926282420749	1.097	2907
57576	0.4953445326021217	1.026	2989
57577	0.5240263223052295	0.2775	2811
57578	0.8140996894471193	1.138	7801
57579	0.8209000011255068	1.1048333333333331	4110
57580	0.7100975170682732	1.045	4980
57582	0.6205743371577083	1.0404285714285713	3637
57583	0.6769838730371793	1.135	1194
57584	0.5978847888725566	1.026	5099
57585	0.5120987671916011	0.977	3810
57586	0.6977455464480875	1.026	1281
57587	0.438372035280861	0.229	1480
57589	0.8100664652195041	1.122	3977
57590	0.7778093341443634	1.138	1233
57591	0.6779395536464294	1.024222222222222	2306
57592	0.6735204421109315	1.026	3714
57593	0.7996623435572093	1.061	1803
57594	0.7220556302042057	1.026	1544
57595	0.6805210149032429	1.015	2207
57596	0.5071060806538256	0.959	1942
57597	0.4444017581918988	1.004	7873
57599	0.8971569016715831	1.138	2034
57600	0.6127173850523169	1.026	3345
57602	0.453453114089818	0.5516666666666666	2508
57604	0.4516713046791617	0.5682499999999999	580
57605	0.6478289300822057	1.026	3173
57606	0.8201779504588802	1.023	1495
57608	0.1268383125	0.129	4080
57609	0.8715995049672375	1.138	4731
57610	0.8549820199986216	1.138	1867
57611	0.4975249999999999	1.006	2238
57613	0.6555329994649546	1.026	1869
57614	0.8818725412274944	1.138	3685
57615	-0.3456397944862154	0.348	1596
57616	0.4888131738610416	0.4772499999999999	1674
57617	0.7676761805663088	1.138	1644
57619	0.3708206403595041	0.2445	5869
57620	0.7761209248387094	1.128	2202
57621	0.7212945145631069	1.135	1545
57622	0.692445341105354	1.049	2316
57623	0.6631099821707929	1.026	3596
57624	0.6745156761828915	1.026	2061
57626	0.8282002220586752	1.134	2155
57628	0.8312445313423251	1.138	2351
57630	0.5670682883389576	1.026	2667
57631	0.8716666621186822	1.138	2272
57633	0.8328139999999999	1.138	2151
57634	0.5136833668843537	1.026	6165
57636	0.7014180599618783	1.01825	4287
57639	0.6552631523709902	1.026	2868
57642	0.2230274813242562	0.779	3874
57643	0.8208918412029228	1.138	3558
57644	0.7770161388602815	1.138	5826
57645	0.730128987431694	1.12	1830
57646	0.7999279808167234	1.1374	2686
57647	0.5015577898675878	1.026	3474
57648	0.6056367343786824	1.026	2491
57649	0.9453908375135446	1.138	2560
57650	0.7120815449795357	1.1006666666666665	1702
57654	0.2842430480370186	0.2262499999999999	1960
57655	0.6916261792019254	1.026	1904
57657	0.7800828322580645	1.138	2325
57658	0.7470938138355907	1.026	1968
57659	0.6420636393819856	1.026	3042
57661	0.2146016139514738	0.141	4944
57662	0.57853934852237	1.012	3790
57663	0.173098	0.122	2769
57664	0.541648353897234	1.0153333333333332	2112
57665	0.6938529080118695	1.138	1011
57666	0.4005690875764809	0.8555	2686
57669	0.7657361467875741	1.138	1900
57670	0.4046887398112497	1.022	5829
57673	0.7009083948532369	1.134	2487
57674	0.1524525834683554	0.1575	11529
57677	0.7066273728266496	1.039	924
57678	0.7445108939828882	1.127	2310
57679	0.7331331934345365	1.0810000000000002	3277
57680	0.89458754139934	1.138	7411
57683	0.2664202168302355	0.1885	4685
57684	1.047674	1.138	1326
57685	0.8134288114905256	1.138	3640
57687	0.8383055206349208	1.138	1260
57688	0.8625331025219298	1.138	3648
57689	0.909108	1.138	1923
57690	0.8497885096285863	1.138	5780
57691	0.6052813812234437	0.812	2323
57692	0.372313	0.845	2874
57693	0.4870914693028385	0.822	1740
57695	0.8304779509446856	1.138	2477
57696	0.7308006038232437	1.138	1379
57697	0.6458207536668044	1.05855	3283
57698	0.8408181384078117	1.138	1631
57699	0.7794146689970161	1.1056666666666666	1507
57700	0.8003938581432777	1.1375	1803
57701	0.6343191483146068	1.026	4005
57703	0.7509517906123945	1.1	2727
57704	0.691378680713734	1.026	1979
57705	0.5274127165202662	1.026	5760
57706	0.7594634211574974	1.082	2331
57707	0.3612291334792122	0.94	1371
57708	0.9272437687632736	1.1422222222222222	1301
57709	0.7826271109671847	1.138	2316
57710	0.2850041329869485	0.3354	2484
57711	0.4067034471040189	0.2255	1534
57713	0.5790184928792391	1.042	1947
57715	0.6804764567688437	1.026	2386
57716	0.5026118553311596	1.016	3487
57717	0.244918	0.213	2331
57718	0.790456533806444	1.128	1492
57719	0.5662490172573807	0.954	2722
57720	0.6994127412294548	1.136	1726
57721	0.8761472501823486	1.138	1371
57722	0.606190507593925	1.026	3753
57724	0.6755559965662719	1.026	7608
57727	0.87351203045977	1.138	1740
57728	0.7779929845886514	1.138	2737
57730	-0.1191603722304283	-0.018	4062
57731	0.7499360126187404	1.09625	5859
57732	0.5390032470913615	0.657	1449
57733	0.6725007904341685	1.014	932
57758	0.7676995939706425	1.08775	2856
57761	0.4099662335859031	0.9307777777777778	1005
57763	0.8839203174097664	1.137	942
57786	0.6436623585081586	0.993	2145
57787	0.8406831994322341	1.0525	2163
57794	0.6338811326109391	1.048	1938
57795	0.7879097448979592	1.138	2352
57798	0.7940692407407408	1.034	810
57799	0.698267158392435	1.0375	846
57801	0.2821285485532221	0.644	660
57804	0.6772179361508605	1.007	160
57805	0.7696035261481142	1.102	1896
57817	0.2724590588235294	0.13	255
57818	0.7020666763315568	1.1006666666666665	592
57819	0.9093055104166664	1.134	288
57820	0.8092783285371702	1.138	834
57821	0.6251649203264978	1.008	1528
57822	0.7215354763054764	1.138	1666
57823	0.1984565531984916	0.1636875	680
57824	0.0415002063492063	0.128	126
57826	1.0315903698108573	1.12	486
57827	0.5195310000000001	1.018	885
57828	0.2773981778633004	0.21975	3420
57829	0.2764332076401725	0.202	1623
57830	-0.076871	0.347	564
57834	0.2696723824065933	0.7632	1296
57835	0.7553567944360333	1.138	3290
57862	0.8504556641009051	1.1164999999999998	1246
57863	0.7879615568057943	1.138	1248
57864	0.6186775476190476	1.025	1428
58155	0.9925075095333162	1.138	1517
58157	0.6853072061403509	1.026	456
58158	0.758422	1.138	996
58189	0.3759881226747108	0.6203333333333333	509
58190	0.7895679130613797	1.1367777777777777	506
58191	0.1020781717038539	0.129	626
58472	0.6878043000739098	1.127	1353
58473	0.7390854307652875	1.0686666666666669	598
58475	0.2493396946891858	0.22675	549
58476	0.6529773815987933	1.026	663
58477	0.6850292058823529	1.0665	816
58478	0.6348855577198678	1.0523333333333331	552
58480	0.6814670797940799	1.026	777
58484	0.3961156977955976	0.4994999999999999	1999
58485	0.8966759520547944	1.138	438
58486	0.777717	1.012	2082
58487	0.76307	1.026	1065
58488	0.4704004517591201	0.411875	586
58489	0.6482134907311619	0.9076666666666666	721
58490	0.9529725188583078	1.138	981
58491	0.2970354696969697	0.791	1560
58492	0.2121698785103785	0.726	1638
58493	0.8720406447619049	1.118	236
58494	0.6933052352713212	1.0336666666666667	875
58495	0.6827823526570048	1.026	828
58496	0.4284415361689229	0.23	523
58497	0.6934975521839034	1.026	894
58498	0.7609381086409395	1.087	487
58499	0.8409317686339067	1.138	5880
58500	0.4254970537110418	0.829	1675
58503	-0.0407701927710843	-0.026	747
58504	0.4535865197415235	0.6431428571428571	1881
58505	0.8631700806053894	1.138	406
58506	0.6009056303630362	0.996	3939
58508	0.76019018783799	1.1064375	7076
58509	0.5883860149319281	1.007	2277
58510	0.4914729103398409	1.026	1383
58511	0.5661443026835042	1.026	774
58512	0.8779901336734695	1.117	2940
58513	0.6375386551198615	1.0475714285714286	2256
58515	0.8730354140350877	1.134	285
58516	0.8794728093093093	1.132	444
58517	0.925718290603625	1.138	1713
58524	0.5852599281183931	1.026	1419
58525	0.6766457267248167	1.026	3432
58526	0.8408040000000001	1.138	552
58527	0.5725875670731706	0.6507499999999999	225
58528	0.8712697037223608	1.138	976
58529	0.7733456144444445	1.138	900
58530	0.3105173258706467	0.2035	402
58531	0.346567	0.785	312
58533	0.9057283383395808	1.135	1117
58538	0.7013481960865037	1.026	1821
58985	0.4210632069565217	0.217	1725
58986	0.3854395835492228	1.0215	2026
59067	0.6028215785594774	1.026	475
59082	-0.588846858974359	-0.202125	185
59084	0.6995936436541145	1.123	1434
59269	0.6501368329822476	1.026	7219
59271	0.7065798428511282	1.026	1275
59272	0.6169195092920192	1.026	2267
59274	0.763264	0.997	1089
59277	0.6819632912943542	1.026	1826
59283	0.7594679992175274	0.922	1278
59284	0.862421155499721	1.138	751
59285	0.5440697824471258	0.972	666
59286	0.9015820968468468	1.126	194
59307	0.4578531405783052	0.8178928571428571	953
59335	0.7783914728534046	1.008	1024
59336	0.5693044821092279	0.875	2124
59338	0.8905060800536667	1.138	1160
59339	0.7265105026199006	1.051	1071
59340	0.4174105960908111	0.217	1041
59341	0.7177179467629841	1.138	2509
59342	0.6051311970397549	1.082	901
59343	0.868163797740113	1.134	1770
59344	0.7183005719468967	1.05175	2106
59345	0.7734939892273801	1.0566666666666666	925
59348	0.4354744502814258	0.877	1599
59349	0.864621207397088	1.138	1161
59350	0.7670362851615751	1.138	2093
59351	0.130375	0.062	408
59352	0.6532490126875108	1.026	2713
59353	0.8763235714285714	1.138	504
60312	0.5776893906825677	1.026	2319
60313	0.813394976140351	1.118	1425
60314	0.6443063590576396	0.947	893
60343	0.7120032716483043	1.0254285714285714	678
60370	0.5710652500000001	1.011	444
60385	0.5884810584076025	0.972	1479
60386	0.5470341419530192	1.004	934
60401	0.5887591941101598	0.952	925
60412	0.7971922172757762	1.136	2173
60436	0.7722770084033614	1.026	714
60437	0.0046946395275026	0.0933333333333333	1124
60468	0.7397257517814727	1.026	2526
60481	0.6548596911251184	0.8777499999999999	734
60482	0.7273844939759037	1.138	1743
60484	0.6508875004887585	0.952	1023
60485	0.8715128168402777	1.138	1152
60487	0.8450546139533719	1.138	1384
60488	0.5404066735596709	1.001	778
60489	-0.270631141991342	-0.077	1155
60490	0.641949970069201	1.026	451
60491	0.6847302654616987	1.026	1062
60492	0.7776013463188572	1.1326666666666665	618
60493	0.556031	1.026	2295
60494	0.5820672283071179	1.026	1604
60495	0.918686617318081	1.138	1528
60496	0.8635797322580646	1.138	930
60506	0.5783728937805731	0.955	1431
60509	0.7665022664084752	1.046	2407
60526	0.4790685952711533	0.6268888888888888	738
60528	0.5658171892137147	0.98875	1935
60529	0.6995269174757281	1.08	1236
60558	0.7686069044776119	1.118	2010
60559	0.9006132302025782	1.118	543
60560	0.960567792473269	1.138	1531
60561	0.7457649449348466	1.138	2379
60592	0.9843256725394804	1.1689999999999998	279
60598	0.429604282980866	0.19	993
60625	0.8115448614822703	1.138	2057
60626	0.4654271063903722	0.998875	1236
60672	0.1985414490145672	0.2025	1167
60673	0.8163604657534247	1.138	657
60675	0.7387330654199012	1.138	358
60676	0.5184320411908536	1.026	3930
60677	0.8187613353698964	1.039	1238
60678	0.5999324462689751	0.98	1551
60680	0.7750082492723075	1.0445	1344
60681	0.6953080930225218	1.026	1581
60682	0.7812194745137528	1.026	1353
60684	0.7872960385927673	1.1353333333333333	2961
60685	0.9119166409612218	1.138	651
60686	0.7491817993849581	1.0484	1485
63027	0.7464447489542613	1.0872	1533
63035	0.7584550978914402	1.026	5247
63036	0.1714247172839506	0.2525	810
63826	0.7823537543202005	1.1230000000000002	684
63827	0.6230759500965957	1.026	2376
63874	0.8299717522448979	1.138	739
63875	0.6461987159090911	1.025	528
63876	0.9567519105003524	1.138	1419
63877	0.7013830968660969	1.026	702
63891	0.7317909965017888	1.08075	1930
63892	0.6494948781624104	1.026	3967
63893	0.7501157522557359	1.026	3879
63894	0.812359505223923	1.138	1446
63895	0.7214828601419263	1.136	8315
63897	0.6607900792890238	1.026	3378
63898	0.4972931734804491	1.022	1320
63899	0.6646305982404692	1.026	1023
63901	0.2678953137254902	0.214	1828
63904	0.295827	0.203	573
63905	0.7340852642186861	1.026	240
63906	0.5884056495564004	1.022	1578
63908	0.863472706902874	1.138	800
63910	0.4905989342118536	1.026	1302
63915	0.680013165517107	1.026	418
63916	0.8771826843840842	1.138	2095
63917	0.6942164211822659	1.026	1218
63920	0.753642	0.97	1785
63922	0.2474357844500006	0.28225	3105
63923	0.5467233284980707	1.026	3634
63924	0.5129718023556986	1.0185555555555554	643
63925	0.67672878183172	1.026	4029
63926	0.6042597254397254	1.026	2331
63928	0.6511149610829103	1.051	591
63929	0.4440055631796025	0.7949999999999999	846
63931	0.7027544728682169	1.026	387
63932	0.8596534414285193	1.118	606
63933	0.4655230833333332	1.022	1080
63934	0.5118223532162097	0.7773333333333333	1350
63935	0.8337002146572104	1.138	2115
63939	0.258959	0.1925	1152
63940	0.6686021396061012	1.04325	453
63941	0.5837954459802975	1.024	1140
63943	0.5827829999999999	1.026	1050
63946	0.6129716112249664	1.026	1180
63947	0.3821548799429692	0.1755	514
63948	0.2772184927113703	0.188	1029
63950	0.6228469963167588	0.955	1629
63951	0.5066547201320132	1.026	1515
63967	0.6506594842774966	1.026	3927
63970	-0.1102960801210854	-0.104125	331
63971	0.6953439847302323	1.0725	4501
63973	0.611136	1.025	819
63974	0.996334	1.138	1014
63976	0.5668005071667498	1.021	3669
63977	0.5993016887506336	1.026	3512
63978	0.4501738543123543	0.956	1716
63979	0.6588745714285714	1.026	1764
63982	0.7745217739264787	1.1126	2420
64005	0.6125562745826879	0.952	2980
64061	0.6180020110470701	1.025	2082
64062	0.9422553280274152	1.138	2987
64063	0.4407063630311643	0.9395	789
64064	0.256565	0.146	1554
64065	0.7052386718213057	1.138	582
64066	0.5753286102464332	1.026	1542
64067	0.8717979544927049	1.0598333333333334	2377
64072	0.7190970830277746	1.127625	4169
64073	0.2018077708831412	0.5700000000000001	289
64077	0.5851735832791874	1.026	695
64078	0.5705265462427744	1.026	2076
64080	0.6932725304437564	1.026	969
64081	0.6036240266319445	1.026	836
64083	0.879641050167224	1.138	897
64084	0.7726813490237099	1.138	2868
64087	0.6684402640202296	1.136153846153846	1409
64089	0.7570360269858741	1.026	1006
64090	0.2222095037593985	0.744	1197
64091	0.6108951249492869	1.026	1095
64092	0.6692237581662921	1.0892	1198
64093	0.7923730086997783	1.083	1306
64094	0.5686762370420301	1.085	1357
64096	0.3609088077777777	0.7695000000000001	855
64097	0.7401716826783116	1.109	2061
64098	0.3879244796136928	0.7376666666666667	699
64100	0.3973653747650375	0.849	450
64101	0.920208	1.138	1962
64102	0.9258416530398322	1.138	954
64105	0.6769339237022551	1.0324166666666663	682
64106	0.6821793139984531	1.026	1293
64108	0.0732954790823211	0.063	741
64109	-0.0152413732113316	0.5165	948
64110	0.498557	0.693	924
64111	0.4395670676818951	0.207	591
64112	0.4912909999999999	0.314	1056
64114	0.7372265353376997	1.138	805
64115	0.5704466420940171	1.026	936
64116	0.7051619652623798	1.1193333333333333	1378
64118	0.6390448438818566	1.026	1422
64121	0.9453216116666666	1.138	1200
64122	0.4579443333333333	0.982	930
64123	0.6790790539252122	1.026	1957
64127	0.4692989907950555	1.015	3082
64129	0.7150638144587321	1.026	1268
64130	0.7491006573648271	1.049	519
64131	0.681517325	1.026	2880
64132	0.7433383281202561	1.026	2314
64135	0.6024795291862388	0.8505	2367
64137	0.8413003271509533	1.138	1941
64145	0.577427312809625	0.98	1659
64146	0.3827374043715846	0.223	732
64147	0.7108957733829647	1.0848571428571427	1452
64149	0.8048288068849706	1.118	1191
64151	0.7466037208005252	1.138	3048
64167	0.5070244524547989	0.7282500000000001	2374
64168	0.8751500523177317	1.138	554
64170	0.5376282356995454	1.026	1545
64172	0.7154435959876034	1.026	1195
64174	0.4478138993839836	1.026	1461
64175	0.6692453643574412	1.026	2240
64180	0.4178557660071508	0.6639999999999999	1504
64184	0.271142	0.1695	444
64207	0.698183	1.022	2391
64208	0.8412534132420092	1.138	876
64210	0.7562107446694296	1.115	2987
64211	0.7866773771712158	1.062	1209
64215	0.631034344144144	1.026	1665
64216	0.1736558757346767	0.192	1191
64218	0.6222714500656168	1.026	2187
64219	0.5344831703216375	0.9785	1749
64220	0.4797142767652505	0.944	1873
64221	0.6208665892873796	1.026	2902
64222	0.3934847791790306	0.645	1102
64223	0.7324551843279453	1.138	981
64224	0.8641566044226043	1.138	1221
64225	0.9499925954755808	1.138	1450
64231	0.1668996463780987	0.1476875	636
64232	0.3848686616915422	0.304	603
64236	0.4870242697795331	0.7897	983
64240	0.5868697055214726	1.026	1956
64241	0.5216933936696341	1.026	2022
64282	0.8539334612982532	1.13	2119
64283	0.6035024722334393	0.9928571428571428	4531
64284	0.1379266631910324	0.6343333333333333	353
64285	0.7127290919003115	1.026	2568
64288	0.407800894333483	0.275	1062
64318	0.7732746371202662	1.138	2403
64319	0.8456138727577406	1.026	2163
64320	0.7019176086956521	1.026	1380
64321	0.5693379550200803	0.875	1245
64324	0.7300842724187907	0.91405	5756
64326	0.9065053392570468	1.118	2160
64327	0.8530835064494229	1.138	1473
64328	0.913786183449074	1.138	3456
64332	0.6571849179993253	1.008	1935
64333	0.5836909135920989	1.026	1998
64342	0.6238502584690766	0.87225	624
64343	0.7559188598410769	1.138	835
64344	0.5937208426829794	1.026	1791
64359	0.7922705466921595	1.12	951
64374	0.6245674034373586	1.026	1393
64375	0.922588606249172	1.138	1724
64376	0.9166808968253968	1.138	1260
64377	0.5608345913725491	1.022	1275
64386	0.4064666163410302	0.934	1689
64388	0.867858	1.134	507
64393	0.7208903932156883	1.134	963
64395	0.8241021201550388	1.134	1548
64396	0.101175	0.298	1581
64397	0.7127336756533462	1.026	4479
64398	0.9395305297747424	1.1436666666666666	1735
64399	0.8344787248560505	1.138	1533
64400	0.8909923443526063	1.138	880
64403	0.7291018308246522	1.026	2403
64405	0.7740237201447526	1.066	2487
64407	0.7049450381355932	1.0375	708
64409	0.8228527084028937	1.134	1797
64410	0.7114010000000001	1.121	1770
64411	0.7281806201759586	1.026	4118
64412	0.5447000173220974	1.006	2136
64417	0.7382762923976608	1.138	571
64418	0.8871210563514803	1.138	2094
64419	0.7796113711850514	1.11	1561
64420	0.5597269312923433	1.013	2229
64421	0.6009198828009191	1.0045	1937
64422	0.8883905637159137	1.138	940
64423	0.4312024405250781	1.019625	3367
64425	0.6331932845320424	1.026	1353
64426	0.8656242401215806	1.138	987
64427	0.4871288160193748	0.863	1147
64428	0.4697171205199162	1.01	1227
64429	0.8661472752302464	1.138	1197
64430	0.6749059317135537	1.054	2412
64431	0.9337259272611816	1.138	1038
64432	0.5905890160324161	0.9798	399
64434	0.3853159667053813	0.3245	2583
64446	0.5498991072751255	1.10325	1851
64478	0.5537012840251885	1.025	10485
64499	0.0956476996401218	0.1645	826
64506	0.8879265932717524	1.138	1618
64518	0.6160904290563476	1.026	1473
64577	0.5878152472111864	1.022	1360
64579	0.7944584467864773	1.138	1864
64581	0.3917015558777266	0.2502857142857143	500
64582	0.547733	0.91	1485
64591	-0.0106409915179619	0.2446666666666666	826
64598	0.733779294800885	1.026	700
64599	0.7174292799227798	1.022	3108
64600	0.3765817295597484	0.32	636
64601	0.781916776491516	1.127	2304
64641	0.7776989527151147	1.138	1269
64645	0.8834628744059742	1.138	1473
64648	-0.4013978979591837	0.09	294
64651	0.4892627288135592	0.324	1770
64663	-0.3387115945945946	0.106	111
64682	0.8115140776892317	1.081	3142
64689	0.5111254227502036	0.9528461538461538	1188
64693	0.0966944999999999	0.1545	1231
64699	0.5381358775087539	1.0	1296
64708	0.9093869923603156	1.138	634
64710	0.8482473866120219	1.049	732
64711	0.5341494353741496	1.004	1029
64714	0.3299072490633641	0.877	1573
64718	0.4299449159046954	0.9848333333333332	1146
64743	0.8656765349794238	1.134	1458
64744	0.8937865360614943	1.138	1205
64745	0.5494253317595746	0.966	1384
64746	0.7073863232514179	1.045	1587
64747	0.7052042504788322	1.1316	1410
64748	0.7231119740435848	1.026	1225
64750	0.8791606457498887	1.135	2247
64753	0.678914211843584	1.02225	1914
64754	0.6743456338993584	1.0633333333333332	982
64755	0.6030241526824168	1.018	1360
64756	0.7978787036423206	1.131	904
