Entrez	post_mean	log_post_mean
57447	0.0144885	1.8389765748769067
30851	0.01449	1.8389316145288255
891	0.0144904	1.8389196258887257
9963	0.014506	1.8384523268742725
30819	0.0145375	1.8375102722634953
84895	0.0145412	1.8373997522201841
83874	0.0145516	1.8370892518349213
4547	0.0145592	1.8368624880127349
10393	0.0145745	1.8364063354345188
6472	0.0145753	1.836382497494937
1260	0.0145819	1.836185884402492
23479	0.0145888	1.8359804294781317
1388	0.0145921	1.835882202775296
200958	0.0145959	1.8357691207525086
5164	0.0145966	1.835748293064754
100526772	0.0146036	1.8355400711052086
51388	0.0146086	1.8353914022318802
146059	0.0146178	1.835117984406525
26353	0.0146355	1.8345924359543673
5664	0.0146394	1.834476722596546
302	0.0146466	1.8342631789010804
9556	0.0146591	1.8338926925210919
8326	0.014663	1.8337771654279158
2531	0.0146641	1.8337445864187183
548645	0.0146671	1.833655746995152
6523	0.014671	1.8335402829065164
285671	0.0146753	1.833413011919336
2812	0.0146822	1.8332088642923028
100129654	0.0146837	1.833164497068862
9647	0.0146839	1.8331585817815126
2821	0.0146923	1.8329102124384786
4192	0.0146944	1.832848142290177
56967	0.0146957	1.8328097223578295
79803	0.014696	1.832800856702248
4734	0.014703	1.8325940427677079
55312	0.0147061	1.8325024851954677
51759	0.0147108	1.83236370890821
26580	0.0147154	1.8322279282343188
55177	0.01472	1.8320921899985199
114876	0.0147222	1.8320272867058336
23059	0.0147229	1.8320066376920832
57026	0.0147233	1.8319948386964389
9858	0.0147233	1.8319948386964389
94234	0.0147233	1.8319948386964389
10484	0.014726	1.8319152038593172
1025	0.01473	1.8317972531573692
64943	0.0147363	1.8316115457371853
1039	0.014739	1.8315319811455157
10284	0.0147547	1.8310696163686375
7706	0.0147556	1.8310431262933868
92017	0.014761	1.8308842197642852
2817	0.0147668	1.830713607119426
80004	0.0147728	1.830537181783453
4642	0.0147744	1.830490147128953
63877	0.0147758	1.8304489959844517
148170	0.0147776	1.8303960930989365
2564	0.0147786	1.8303667053913104
1352	0.0147802	1.8303196891950018
440275	0.0147831	1.8302344853103503
730755	0.0147956	1.8298674183772556
5498	0.01481	1.8294449414787914
9486	0.0148106	1.8294273471904126
115950	0.014816	1.8292690306621409
760	0.0148242	1.8290287343859715
7006	0.0148279	1.828920351533399
27136	0.0148287	1.8288969209590507
134548	0.0148314	1.8288178521019411
2246	0.0148343	1.828732942323879
9118	0.0148363	1.828674393527082
2217	0.0148365	1.8286685390815034
55109	0.0148377	1.8286334140652556
23558	0.0148414	1.828525129811935
83440	0.0148426	1.828490016392007
90338	0.0148468	1.8283671417743885
51760	0.0148526	1.8281975149114176
6248	0.0148531	1.828182895007428
716	0.0148762	1.8275079914913053
29091	0.0148765	1.827499233405849
10251	0.0148877	1.8271723911976328
222223	0.0148894	1.8271228027138626
283171	0.014901	1.8267845852851143
51053	0.0149073	1.8266010085446271
8447	0.0149124	1.8264524556162407
5167	0.0149211	1.826199159013451
10802	0.014933	1.8258529349029695
26578	0.0149363	1.8257569720383486
100288142	0.0149581	1.825123567696149
401675	0.0149745	1.8246476698312182
219287	0.0149779	1.8245490733084146
4999	0.0149825	1.8244157136314776
23171	0.0149839	1.8243751340306507
79412	0.0149864	1.8243026798872304
51363	0.0149876	1.8242679061914564
1798	0.0149884	1.8242447252743492
9695	0.0149898	1.824204161646439
64285	0.0150231	1.823240441900475
4641	0.0150248	1.8231913003218605
79180	0.015025	1.8231855193252229
613037	0.015025	1.8231855193252229
645414	0.0150273	1.8231190433942408
23344	0.0150305	1.823026572065844
79660	0.0150345	1.822911010586525
161497	0.0150349	1.8228994561296505
494188	0.0150413	1.8227146266148757
10497	0.0150454	1.8225962615308469
84287	0.0150519	1.8224086756559505
56884	0.0150561	1.8222875093987547
221662	0.0150634	1.822076991310475
23609	0.0150801	1.821595778538911
5993	0.0150871	1.8213942310682882
9489	0.0150929	1.8212273054204386
221960	0.0151071	1.8208188960100078
2356	0.015108	1.8207930238445125
9820	0.0151144	1.820609088437283
9208	0.0151172	1.8205286411865382
27429	0.015131	1.8201323687295934
56666	0.0151363	1.8199802731824113
84695	0.0151385	1.8199171548224637
55124	0.0151636	1.8191976803313317
6820	0.015173	1.8189285421773829
29106	0.0151744	1.8188884720379246
55975	0.0151764	1.8188312353940759
23366	0.0151801	1.8187253674849955
145200	0.0151951	1.8182964374527264
4017	0.0151955	1.8182850051155715
9847	0.0152117	1.8178222481848119
55203	0.0152175	1.817656689574954
2300	0.0152239	1.8174740774266867
55816	0.0152354	1.8171461390447017
29935	0.0152545	1.8166020227511483
151516	0.0152575	1.8165166213713693
27236	0.0152627	1.8163686320837664
353144	0.0152651	1.8163003463403642
1943	0.0152696	1.8161723395033746
729978	0.0152773	1.815953393058303
3046	0.0152925	1.81552151083016
148304	0.0152944	1.8154675557371838
79470	0.0152957	1.8154306429564595
2247	0.0152958	1.8154278036417355
6504	0.0153019	1.8152546405363579
92400	0.0153183	1.814789429323873
23212	0.0153231	1.8146533641616946
121355	0.0153243	1.814619354530956
80014	0.015329	1.8144861757814614
144404	0.0153297	1.8144663441423257
3762	0.0153325	1.8143870266404694
30834	0.0153358	1.8142935638925628
158	0.0153362	1.8142822364412867
83690	0.0153362	1.8142822364412867
6520	0.0153368	1.814265245818317
9481	0.0153423	1.8141095294070755
441531	0.0153629	1.8135267963410489
4026	0.0153643	1.8134872214839135
25960	0.0153656	1.8134504766310626
79607	0.0153667	1.8134193872605764
79364	0.0153702	1.8133204813401205
4688	0.0153738	1.8132187730300764
51257	0.0153825	1.8129730762399336
64764	0.0153831	1.8129561367562783
6744	0.0153854	1.8128912081890594
5741	0.0154037	1.8123749482168798
120237	0.015404	1.8123664900493066
54520	0.015407	1.8122819174323952
25924	0.0154084	1.8122424558466244
57140	0.0154143	1.8120761928343299
51808	0.0154252	1.8117691962844593
51720	0.0154268	1.811724150830572
100288413	0.0154294	1.81165096193138
79657	0.0154296	1.8116453325269029
3741	0.0154343	1.811513062523389
5366	0.0154379	1.811411776567614
54839	0.015441	1.811324577030168
57158	0.0154428	1.8112739530740285
11277	0.0154497	1.8110799492235816
147111	0.0154562	1.8108972712123286
51510	0.0154674	1.8105826831042169
10020	0.0154768	1.8103188295707302
65982	0.0154783	1.8102767401106177
51012	0.0154866	1.810043918800933
5426	0.0154872	1.810027093181269
200942	0.0154884	1.8099934438974103
54938	0.015494	1.8098364483692948
9455	0.0155082	1.8094386067919688
441027	0.0155115	1.8093462028167087
7556	0.0155145	1.809262216260287
80310	0.0155191	1.80913346841077
7873	0.0155226	1.8090355336524866
965	0.0155373	1.8086244486611862
442213	0.0155373	1.8086244486611862
56160	0.0155463	1.8083729558838788
2153	0.0155476	1.8083366411837736
1329	0.0155503	1.8082612280462893
80055	0.0155531	1.8081830356587938
23102	0.015557	1.8080741482885638
5571	0.0155626	1.8079178449218811
84749	0.0155696	1.8077225447873224
56882	0.015581	1.8074046724307884
140700	0.0156041	1.8067612751438256
1026	0.0156098	1.8066026612843356
387521	0.0156143	1.8064774807230324
64115	0.0156217	1.8062717066657774
255252	0.015623	1.8062355672356147
7278	0.0156289	1.8060715876072613
27240	0.0156309	1.8060160153409646
23649	0.0156312	1.8060076801143115
81628	0.0156478	1.8055467133905398
10490	0.0156509	1.8054606834341325
83475	0.0156597	1.805216562175429
54930	0.015661	1.8051805104379648
10715	0.0156772	1.804731501162797
85476	0.0156923	1.8043133977704422
79989	0.0156999	1.804103113806467
51050	0.0157027	1.8040256664261511
117143	0.0157042	1.803984182438661
6553	0.0157059	1.803937172042645
9993	0.0157134	1.8037298339621568
134187	0.0157247	1.8034176313890464
1615	0.015726	1.803381728669756
64395	0.0157274	1.8033430675218314
25861	0.0157274	1.8033430675218314
168400	0.0157289	1.803301648682149
8883	0.0157347	1.8031415329914098
26472	0.0157463	1.802821478595547
4061	0.0157681	1.8022206344598106
158511	0.0157747	1.8020388913284215
58478	0.0157777	1.8019563059498362
492311	0.0157906	1.8016013676650133
1294	0.0158082	1.8011175781747844
79149	0.0158096	1.8010791180494714
7422	0.0158462	1.8000748670041413
6707	0.0158493	1.7999899140677187
5327	0.015861	1.7996694348752262
1633	0.0158627	1.7996228891936101
242	0.0158674	1.7994942300289762
25858	0.015869	1.7994504398592257
10139	0.0158691	1.7994477031202156
57142	0.0158699	1.799425809828959
63894	0.0158978	1.7986629708975643
541578	0.0158981	1.7986547756054307
6236	0.0158987	1.7986383854850934
342892	0.0159103	1.7983216313454848
117247	0.0159211	1.7980269298504494
80230	0.0159216	1.7980132911049305
23607	0.015933	1.7977024438612004
25816	0.0159397	1.7975198566896327
6386	0.0159403	1.7975035093440135
79642	0.0159471	1.797318282419165
79875	0.0159494	1.7972556500105865
11093	0.0159542	1.7971249679854315
23731	0.0159911	1.79612166086297
57590	0.0159981	1.795931592876159
54437	0.0160033	1.7957904533431528
113230	0.0160037	1.7957795983556333
78989	0.016007	1.795690055059463
3290	0.0160183	1.795383576878202
203427	0.016023	1.7952561673112002
254102	0.0160271	1.7951450533124598
54738	0.0160322	1.7950068780013089
5261	0.0160399	1.7947983436318784
80764	0.0160448	1.7946656920578963
8417	0.0160494	1.794541198870315
55437	0.0160634	1.7941625259964549
7991	0.016068	1.7940381769403662
3693	0.0160806	1.793697750871911
162967	0.0160855	1.7935654349879346
7041	0.0160861	1.7935492358129372
5359	0.016089	1.7934709483172695
387700	0.0161012	1.7931417553993687
64418	0.0161019	1.7931228748482801
729528	0.0161029	1.7930959040562215
340578	0.0161082	1.792952986814969
284339	0.0161087	1.792939506483778
90441	0.0161099	1.7929071553959888
64218	0.0161119	1.7928532422710286
122809	0.016113	1.792823592904838
10188	0.0161325	1.7922983262208374
728130	0.016135	1.7922310302600761
647309	0.0161401	1.7920937788262377
3980	0.0161438	1.7919942313991872
28989	0.0161483	1.7918731909477321
256126	0.016149	1.7918543654646497
8449	0.0161568	1.7916446509846078
387856	0.0161574	1.791628523295284
55702	0.0161603	1.7915505812387083
10767	0.0161676	1.791354444169998
8463	0.0161683	1.791335641159265
8328	0.0161782	1.7910698000014833
92126	0.0161798	1.7910268510447116
374354	0.0161829	1.7909436495258013
22801	0.0161885	1.7907933904005908
160418	0.0162043	1.7903697250577835
9913	0.0162127	1.7901446534145322
257415	0.0162204	1.7899384401587235
23443	0.0162233	1.7898608008018764
85377	0.0162305	1.7896681010057967
92691	0.0162318	1.7896333170978926
80273	0.0162382	1.7894621138505766
23305	0.016243	1.7893337556908837
100287482	0.0162456	1.7892642441911355
10666	0.0162535	1.7890531044072884
7148	0.0162592	1.7889008267697983
90411	0.0162754	1.7884683289866206
56924	0.0162763	1.7884443139561421
5627	0.0162773	1.7884176321463243
64221	0.0162801	1.7883429317984878
388849	0.0162848	1.7882175708067993
115557	0.016285	1.788212237099108
11022	0.0162944	1.7879616266984764
81569	0.0163025	1.7877457911205028
55711	0.016306	1.7876525620119883
22845	0.0163085	1.787585982042534
1650	0.0163128	1.7874714883661322
3833	0.0163149	1.7874155838179566
84232	0.0163194	1.787295812584564
163049	0.0163204	1.7872692012400069
9271	0.0163224	1.787215983442214
26031	0.0163237	1.7871813953703297
3963	0.0163295	1.7870271129097115
85437	0.0163312	1.7869819025731357
7287	0.0163379	1.7868037664708525
701	0.0163418	1.7867001089411039
1230	0.0163468	1.786567250854404
100129278	0.0163486	1.7865194318909892
64419	0.0163578	1.786275106050243
3592	0.0163765	1.785778910457544
81844	0.0163778	1.7857444366433108
3226	0.0163802	1.7856807998670465
83478	0.0163861	1.7855243990850893
22899	0.0163939	1.7853177183637485
92162	0.0163942	1.7853097710691765
114781	0.016397	1.7852356033319614
23138	0.0163992	1.7851773375657067
8878	0.0164031	1.7850740674604153
56623	0.0164042	1.7850449444341208
6005	0.0164071	1.784968174906501
143187	0.0164154	1.7847485301946946
3355	0.0164199	1.7846294921362147
4522	0.0164456	1.7839502771259508
8872	0.0164584	1.783612386921187
7127	0.0164658	1.7834171640018632
970	0.0164662	1.7834066139112055
430	0.0164785	1.7830823236687317
51548	0.0164899	1.7827819780474081
9543	0.0164977	1.7825765980244919
55659	0.0165008	1.78249499959439
9197	0.0165048	1.7823897339463715
114800	0.0165096	1.7822634488387927
1155	0.0165105	1.7822397744687084
79084	0.0165227	1.7819189824824568
4695	0.0165265	1.7818191120445337
401498	0.0165277	1.781787578782285
5108	0.0165306	1.7817113828495992
23397	0.0165511	1.7811731373532307
81796	0.0165545	1.781083931826452
124044	0.0165593	1.7809580257976825
55669	0.0165598	1.7809449126852508
10295	0.0165609	1.7809160652315272
10636	0.0165609	1.7809160652315272
144110	0.0165631	1.7808583760719094
79866	0.0165662	1.780777099806016
51520	0.0165738	1.7805779061958575
90693	0.0165982	1.779939006686056
109703458	0.0165986	1.7799285407500158
6731	0.0166029	1.7798160478636929
55061	0.0166031	1.7798108163455106
5297	0.0166036	1.779797737825756
3880	0.0166081	1.7796800488679172
147949	0.0166094	1.7796460557723044
9209	0.016625	1.7792383460248578
1143	0.0166298	1.779112973836325
3868	0.0166359	1.778953698885291
344191	0.016637	1.778924983388279
22796	0.0166719	1.7780149033216945
8536	0.0166786	1.7778404068033278
133418	0.0166848	1.777678994847784
55204	0.0166985	1.777322539090798
27315	0.0167177	1.7768234724722036
90120	0.0167178	1.7768208746675833
1192	0.0167274	1.7765715577467236
85403	0.0167704	1.7754565786747118
245806	0.0167721	1.775412556874317
57786	0.0167747	1.775345238044789
154043	0.0167769	1.775288284107477
57410	0.0167794	1.7752235727890797
50651	0.0167828	1.7751355808670053
55746	0.016787	1.7750269095711675
5208	0.0167913	1.7749156790274894
163786	0.0167943	1.7748380931901557
9189	0.0167957	1.7748018912089105
126282	0.0168	1.7746907182741372
85462	0.016811	1.7744064518452005
7584	0.0168239	1.7740733217278968
783	0.016834	1.7738126771601204
23275	0.0168358	1.7737662420718114
7018	0.0168447	1.7735367192928204
729262	0.0168492	1.7734207146047205
5152	0.0168513	1.7733665896859105
26036	0.0168534	1.7733124715116988
5427	0.0168566	1.7732300186878325
10257	0.0168618	1.7730960662272295
2203	0.0168716	1.772843729608781
57147	0.0168735	1.7727948241667173
11180	0.0168796	1.7726378491707346
51058	0.0168796	1.7726378491707346
26128	0.0168806	1.7726121209770611
84617	0.0168827	1.7725580967310204
26470	0.0168832	1.7725452348057664
8406	0.0168856	1.772483502866324
23576	0.0168886	1.7724063502794891
142684	0.0168979	1.7721672643260045
4645	0.0169021	1.7720593331524315
7743	0.0169127	1.7717870546436743
92922	0.0169188	1.7716304434163672
5833	0.0169284	1.7713840876092064
54517	0.0169368	1.7711686408542602
55140	0.0169385	1.7711250515357977
81458	0.0169501	1.7708277352591244
340307	0.0169514	1.7707944280115542
26520	0.0169587	1.7706074424369396
9412	0.0169761	1.77016207516515
22824	0.0169915	1.7697682801675905
29909	0.0169954	1.769668609501136
55132	0.0170064	1.7693876102912354
8497	0.0170175	1.769104240723364
137492	0.0170187	1.7690736172472707
728239	0.0170188	1.769071065388398
1235	0.0170323	1.7687267020161206
6793	0.0170346	1.7686680599142623
10750	0.0170352	1.7686527632768199
256646	0.0170416	1.7684896326591057
10973	0.0170489	1.7683036365741935
2314	0.0170504	1.7682654280641492
29974	0.017065	1.7678937073853422
80741	0.0170865	1.7673468890848592
9107	0.017091	1.7672325258236576
223117	0.0170916	1.7672172796639642
8862	0.0171008	1.7669835722126048
23617	0.0171008	1.7669835722126048
84706	0.0171118	1.7667043043717772
9527	0.0171119	1.766701766396737
374986	0.0171152	1.7666180215398999
4259	0.0171182	1.766541903862483
23262	0.0171235	1.7664074618942123
9899	0.0171368	1.7660702717995853
79927	0.017141	1.765963845084153
1043	0.0171575	1.765545992437291
152518	0.0171593	1.765500432824032
55515	0.0171632	1.765401736721667
259283	0.0171725	1.7651664749515286
55022	0.0171749	1.765105782919045
55027	0.0171768	1.7650577410744517
54940	0.0171858	1.7648302466225474
25814	0.0171871	1.7647973961603087
389874	0.0171874	1.7647898156372712
347862	0.01719	1.7647241233129476
495	0.0171902	1.7647190704687885
92359	0.0171953	1.7645902428016642
60684	0.0171985	1.764509429262823
80709	0.017204	1.7643705661179458
90139	0.0172051	1.7643427988162577
55578	0.0172059	1.7643226055300651
60509	0.0172128	1.7641484773982488
2620	0.0172201	1.7639643308543682
140432	0.0172272	1.7637853042911729
60386	0.0172276	1.7637752204832409
5449	0.0172371	1.763535798832533
54928	0.0172393	1.7634803726359765
440350	0.0172432	1.763382134486965
337968	0.0172492	1.7632310422511273
55699	0.0172586	1.7629944367166763
9402	0.0172598	1.7629642410309843
4261	0.0172611	1.762931531407148
57449	0.017265	1.762833417314527
664	0.0172672	1.7627780806802273
8654	0.0172694	1.7627227510958745
10500	0.017296	1.7620543233907648
2040	0.0173037	1.761861023011521
9881	0.0173059	1.7618058101306167
92597	0.0173085	1.7617405675925357
5054	0.0173157	1.7615599470834828
11311	0.0173186	1.7614872183723231
84878	0.0173294	1.7612164737084774
64137	0.0173305	1.7611889073317566
3931	0.0173401	1.7609484022852433
841	0.0173425	1.7608882968284303
26260	0.0173493	1.7607180431941556
56339	0.0173537	1.7606079146329008
3835	0.0173603	1.7604427741354014
23704	0.0173676	1.760260191844817
286190	0.0173743	1.7600926838464162
101929690	0.0173743	1.7600926838464162
283487	0.0173743	1.7600926838464162
338069	0.0173743	1.7600926838464162
100129794	0.0173743	1.7600926838464162
101928600	0.0173743	1.7600926838464162
100289341	0.0173743	1.7600926838464162
400624	0.0173743	1.7600926838464162
29766	0.0173837	1.7598577814798002
57678	0.0173854	1.7598153127003482
26958	0.0173874	1.7597653547467313
1114	0.017389	1.7597253925211107
91687	0.0174062	1.759296030672513
823	0.0174065	1.7592885455682508
11342	0.0174136	1.7591114357458064
11144	0.0174207	1.758934398121154
26154	0.0174258	1.7588072747731265
8712	0.0174282	1.7587474648943053
81857	0.0174449	1.758331515729924
124976	0.0174524	1.7581448417657821
83700	0.0174551	1.758077658776254
23503	0.0174633	1.7578736852369699
79827	0.0174726	1.757642465272572
51316	0.0174739	1.7576101540066806
613212	0.0174752	1.7575778451445507
9321	0.0174766	1.7575430536731536
205327	0.0174923	1.7571530829377846
4702	0.0174938	1.7571158429068434
7168	0.0175007	1.7569445798818557
79903	0.0175075	1.756775864979971
6640	0.017524	1.7563667554938622
23670	0.0175488	1.755752575562619
55778	0.0175552	1.7555942184115834
116461	0.0175557	1.7555818491905741
5317	0.0175598	1.7554804348644848
9971	0.0175634	1.7553914076607946
3912	0.0175809	1.754958896325445
9414	0.0175984	1.7545268152971008
10797	0.0176029	1.7544157781945386
22984	0.0176141	1.7541395423788075
1029	0.0176157	1.7541000944584944
10206	0.0176205	1.7539817721918465
338	0.0176376	1.7535605109087467
290	0.0176453	1.753370953499138
100418881	0.0176545	1.753144577750608
400512	0.0176545	1.753144577750608
440925	0.0176545	1.753144577750608
401554	0.0176545	1.753144577750608
123464515	0.0176545	1.753144577750608
159163	0.0176545	1.753144577750608
100132612	0.0176545	1.753144577750608
55135	0.0176552	1.7531273583385274
84624	0.0176588	1.7530388121449347
4637	0.0176745	1.7526528632630234
91775	0.0176792	1.7525373911015822
1022	0.017685	1.7523949358492297
58531	0.0176891	1.7522942629058176
9797	0.0176955	1.7521371615275632
5652	0.0177059	1.7518819929330032
5439	0.0177124	1.7517225886609706
57211	0.0177225	1.7514750149759308
100532726	0.0177336	1.7512030917296284
51665	0.017742	1.7509974250902387
79959	0.0177631	1.7504812392664033
83891	0.017764	1.7504592354983617
5440	0.0177898	1.7498289343997528
53981	0.0178077	1.7493921693526973
56164	0.0178352	1.7487220162157662
92737	0.017841	1.7485808067810602
375743	0.0178473	1.7484274761228662
23	0.0178514	1.7483277185751889
8763	0.0178532	1.7482839298158646
9236	0.0178537	1.7482717670551116
84524	0.0178541	1.748262037091755
59352	0.017856	1.7482158227425153
375061	0.0178637	1.7480285833445106
26267	0.017871	1.7478511451814929
4660	0.0178794	1.7476470594249631
85313	0.0178927	1.747324119654837
23762	0.0179049	1.74702810020748
22898	0.0179358	1.74627924748888
6002	0.0179567	1.7457734729845877
27254	0.0179608	1.7456743231337608
50846	0.0179642	1.745592118471666
283578	0.0179739	1.745357678889342
50861	0.0179769	1.7452851974175119
100526767	0.0179774	1.7452731183481953
201626	0.0179937	1.7448795245721054
9158	0.0180154	1.744356090695773
10734	0.0180186	1.7442789556374534
222068	0.0180191	1.74426690452204
27230	0.0180411	1.7437369862305554
10655	0.0180431	1.7436888438876632
9871	0.0180468	1.7435997946196589
84246	0.0180502	1.7435179816577597
344838	0.0180688	1.743070689203514
6728	0.0180688	1.743070689203514
51263	0.0180694	1.7430562680818662
4703	0.0180704	1.743032233943215
56950	0.0180981	1.7423670164472864
23590	0.0181031	1.7422470495719715
4238	0.0181128	1.742014408296996
285613	0.0181211	1.7418154430041157
9772	0.0181311	1.7415758467904137
9917	0.0181384	1.7414010249836227
8780	0.0181591	1.7409056797532356
63925	0.0181717	1.7406044416472004
3987	0.0181757	1.7405088541809923
729852	0.0181771	1.7404754035375773
2235	0.0181805	1.7403941769856173
3638	0.0181835	1.7403225191125193
10763	0.0181894	1.7401816264443128
253558	0.0181942	1.7400670356107928
10758	0.0181953	1.7400407794693102
89782	0.018197	1.740000204918113
4047	0.018206	1.7397854616048274
80320	0.018208	1.7397377552850228
151835	0.0182247	1.7393396119491875
118429	0.0182263	1.7393014856332294
29944	0.0182349	1.739096614010045
128178	0.0182428	1.7389085031115685
5595	0.0182431	1.7389013612652895
10451	0.0182443	1.7388727950545717
4145	0.0182461	1.738829949261264
116068	0.0182483	1.7387775879202723
441355	0.0182575	1.7385586906865123
145788	0.0182689	1.738287601433016
468	0.0182748	1.7381473672768966
5289	0.0182772	1.7380903358281077
158931	0.0182854	1.7378955348669445
51092	0.0182933	1.7377079433746072
6484	0.0182978	1.737601123673728
113444	0.0183019	1.7375038219262682
3371	0.0183024	1.7374919573507421
5774	0.0183087	1.737342491464003
347734	0.01831	1.7373116556983035
10423	0.0183163	1.7371622518402576
124739	0.0183262	1.736927578143023
4745	0.0183427	1.7365367368887155
51575	0.0183567	1.7362053896164666
51637	0.0183589	1.736153343736169
59338	0.0183794	1.735668670367883
6932	0.0183794	1.735668670367883
54471	0.0183834	1.7355741629889854
10211	0.0183869	1.7354914858995272
200916	0.0183974	1.7352435490251632
55568	0.0184351	1.7343545022493265
3872	0.0184395	1.7342508593227894
9050	0.0184596	1.7337777139100465
23508	0.018464	1.7336742085243626
6626	0.0184938	1.7329738433313313
100507341	0.0184966	1.732908095215515
3913	0.0184967	1.732905747252603
56648	0.0185015	1.7327930599583654
80774	0.0185028	1.732762545514006
347468	0.0185066	1.732673361737072
27173	0.018519	1.732382468313228
100131608	0.0185227	1.7322957071986795
5563	0.0185227	1.7322957071986795
64793	0.0185271	1.7321925543757568
7832	0.0185322	1.7320730215258817
5137	0.0185326	1.7320636477916236
57188	0.0185331	1.7320519309083073
10435	0.0185353	1.7320003803767867
23163	0.0185618	1.731379911082528
22930	0.0185669	1.7312606016603487
4625	0.0185704	1.731178741606378
317	0.0185734	1.7311085881245833
2035	0.0185767	1.731031432381043
3490	0.0185782	1.7309963661193541
28955	0.0185783	1.7309940284692424
114824	0.0185803	1.7309472781091833
283025	0.0185868	1.73079537418549
7479	0.0185906	1.7307065934188426
4163	0.0186003	1.730480051088865
55159	0.0186079	1.730302636534634
4598	0.0186084	1.7302909670650217
170261	0.0186131	1.7301812893746658
9232	0.0186147	1.7301439586072567
50805	0.0186189	1.7300459806071853
342357	0.0186266	1.7298664116628406
129138	0.0186298	1.729791807442062
6882	0.0186476	1.7293770552133438
152	0.018649	1.7293444510470148
6147	0.0186565	1.7291698275379797
5425	0.0186712	1.728827769001611
5922	0.0186767	1.728699857142163
285311	0.0186821	1.7285743075946074
22891	0.0186916	1.7283535214446175
27131	0.0186975	1.7282164581045265
221749	0.0186997	1.7281653608105425
65124	0.0187089	1.727951746330767
283008	0.0187203	1.7276871958062145
871	0.018722	1.727647759093206
221035	0.0187249	1.7275804929643654
22926	0.0187262	1.727550342564153
57122	0.0187368	1.7273045789237063
51382	0.0187481	1.7270427386736769
414235	0.0187502	1.726994095486495
29058	0.0187522	1.7269477737063088
55629	0.0187566	1.726845883177732
7386	0.0188007	1.7258259804981402
347687	0.0188193	1.7253965345639768
342977	0.0188228	1.7253157722956103
1749	0.0188277	1.7252027303453923
9562	0.0188292	1.725168131548189
338436	0.0188395	1.7249306275581344
387978	0.0188639	1.7243685144947083
4355	0.0188752	1.7241084379273195
375748	0.0188796	1.7240072112896987
11098	0.0188839	1.7239083080481954
146433	0.0188888	1.7237956318045982
51517	0.0189044	1.723437102000164
120534	0.0189067	1.7233842668639416
5641	0.018925	1.7229641118278896
54785	0.0189304	1.7228402092819814
54901	0.0189323	1.7227966223472775
114108587	0.0189444	1.7225191449846884
3216	0.0189573	1.722223517135126
26146	0.0189586	1.7221937363399082
9928	0.0189812	1.7216763347483384
7089	0.0189873	1.7215367876836714
92521	0.0189881	1.7215184897547187
7163	0.0189928	1.7214110049886724
11331	0.0189935	1.7213949988950352
121599	0.0189984	1.7212829727540353
55324	0.0190014	1.7212143995800493
84923	0.0190178	1.7208397241557911
57820	0.019029	1.7205840338828737
84976	0.0190324	1.7205064433978996
51304	0.0190421	1.7202851584662209
30850	0.0190435	1.7202532297438198
22996	0.019055	1.719991046891814
901	0.0190622	1.7198269781613251
7070	0.0190635	1.7197973612453503
376267	0.0190652	1.7197586344794378
79899	0.0190657	1.7197472449113465
90381	0.0190696	1.7196584165300135
60676	0.0190719	1.7196060390771293
4102	0.0190781	1.7194648791394358
10062	0.0190934	1.719116729031163
1265	0.0190954	1.7190712398319947
57175	0.0190989	1.7189916451966216
10733	0.0191007	1.718950716492237
26071	0.0191039	1.7188779638736864
2688	0.0191044	1.7188665973778745
84870	0.0191081	1.7187824945535075
100507670	0.0191135	1.7186597791141809
8813	0.0191185	1.7185461846162788
91137	0.0191276	1.718339518845918
22954	0.0191282	1.718325895986683
201475	0.0191308	1.7182668685340738
27333	0.0191361	1.718146568182135
282973	0.0191423	1.7180058817474173
10198	0.0191524	1.717776796554483
9923	0.0191693	1.7173937458432684
4085	0.0191782	1.7171921566414516
84166	0.01918	1.7171513971653551
1410	0.0191817	1.717112905616768
283685	0.0191842	1.717056306594913
25996	0.0191874	1.7169838706086464
971	0.0191935	1.7168458229671417
7407	0.0192003	1.7166919854981846
2675	0.0192016	1.7166625815975083
3788	0.0192113	1.7164432460844903
9684	0.0192158	1.7163415300987668
23400	0.0192163	1.7163302297929828
3710	0.0192171	1.7163121499152942
2196	0.0192201	1.7162443570766717
10465	0.0192322	1.715971033327274
10412	0.0192582	1.7153843073775874
8649	0.019261	1.7153211687583287
80346	0.0192693	1.7151340617669193
78986	0.0192846	1.7147893648142407
79885	0.0192882	1.7147082993930427
51692	0.019298	1.714487697933756
399948	0.0193021	1.714395438722899
4103	0.0193071	1.7142829540082893
138716	0.0193249	1.7138827447348928
55527	0.0193304	1.7137591591118817
5340	0.0193464	1.713399837135563
9382	0.0193572	1.7131574627555934
4292	0.0193608	1.7130767013454298
54918	0.0193691	1.7128905586363095
10228	0.0193909	1.712402033316196
11281	0.0193942	1.7123281301011088
102467655	0.019396	1.7122878245565132
157378	0.0194014	1.7121669303616742
10169	0.0194076	1.7120281674040765
3661	0.0194102	1.7119699896786702
394263	0.0194285	1.7115607283178638
9601	0.0194498	1.711084860114261
90589	0.0194509	1.7110602989145798
23339	0.019459	1.7108794819320519
6297	0.0194623	1.7108058373316035
79077	0.0194702	1.7106295873371709
7475	0.0194764	1.7104913146350327
25912	0.0194858	1.7102817593117143
83461	0.019488	1.7102327290472186
22821	0.0194902	1.7101837043174364
10063	0.0194971	1.710029980825098
114548	0.0194985	1.7099987971902815
